,node1,node2
3130,VSNL1,GPM6A
3131,VSNL1,NRGN
3132,VSNL1,SYNPR
3133,TCIRG1,ATP6V1G2
3134,TCIRG1,MYO1F
3135,TCIRG1,SNX10
3136,ATP6V1G2,RAB3A
3137,ATP6V1G2,DOCK3
3138,ATP6V1G2,BSN
3139,RAB3A,BSN
3140,RAB3A,CPLX1
3141,RAB3A,DOC2A
3142,RAB3A,LIN7B
3143,RAB3A,NRGN
3144,RAB3A,PPFIA3
3145,RAB3A,VAMP8
3146,RAB3A,SYT4
3147,RAB3A,SYNPR
3148,RAB3A,RAB3C
3149,RAB3A,STX1A
3150,RAB3A,UNC13A
3151,RAB3A,RPH3A
3152,DOCK3,MCF2
3153,BSN,STX1A
3154,BSN,PPFIA3
3155,BSN,CPLX1
3156,BSN,TMEM169
3157,BSN,UNC13A
3158,BSN,SYBU
3159,SLC27A2,DGAT2
3160,SLC45A3,FCER1A
3161,B3GNT4,MUCL1
3162,MUCL1,GALNTL5
3163,BACE2,UBE2N
3164,BACE2,SEZ6L2
3165,UBE2N,BAG3
3166,UBE2N,BIRC3
3167,UBE2N,IRF7
3168,UBE2N,LNX1
3169,UBE2N,PIAS2
3170,UBE2N,RHBDF2
3171,UBE2N,RNF165
3172,UBE2N,RNF41
3173,UBE2N,TNFAIP3
3174,SEZ6L2,DOC2A
3175,SEZ6L2,PHYHIP
3176,BAG3,NAP1L5
3177,BAG3,CCT6B
3178,BAG3,HSPA1A
3179,NAP1L5,MAGEL2
3180,NAP1L5,NAP1L2
3181,NAP1L5,ZIM2
3182,NAP1L5,NNAT
3183,CCT6B,TMEM59L
3184,CCT6B,HSPA1A
3185,CCT6B,RGS7
3186,CCT6B,FBXW9
3187,CCT6B,TUBA3C
3188,CCT6B,TUBB2A
3189,HSPA1A,S100A9
3190,HSPA1A,TUBB2A
3191,HSPA1A,SERPINH1
3192,STMN2,CHGB
3193,STMN2,GPM6A
3194,STMN2,LRRTM1
3195,STMN2,NEFM
3196,STMN2,NEUROD6
3197,STMN2,NMNAT2
3198,STMN2,STMN1
3199,STMN2,SYT4
3200,BATF,HLF
3201,BATF,DLX2
3202,BATF,EGR2
3203,BATF,IFI30
3204,BATF,STAT4
3205,BATF,RUNX3
3206,DLX2,TASP1
3207,DLX2,NEUROD6
3208,DLX2,DLX5
3209,DLX2,FOXJ1
3210,DLX2,MYT1L
3211,EGR2,DUSP2
3212,EGR2,RUNX3
3213,EGR2,MAFF
3214,EGR2,RGS1
3215,EGR2,PKNOX2
3216,EGR2,FOSL2
3217,EGR2,ZFP36
3218,EGR2,EGR4
3219,EGR2,FOSB
3220,IFI30,CCR1
3221,IFI30,EFHB
3222,IFI30,FOSB
3223,IFI30,IRF7
3224,STAT4,CCR1
3225,STAT4,EBI3
3226,STAT4,HLA-DQA1
3227,STAT4,IL18R1
3228,STAT4,IL4R
3229,STAT4,IRF7
3230,STAT4,PIAS2
3231,STAT4,RUNX3
3232,STAT4,TNFAIP3
3233,RUNX3,ITGAL
3234,RUNX3,SFRP1
3235,BCL3,FOSL2
3236,BCL3,BIRC3
3237,BCL3,TNFAIP3
3238,FOSL2,EGR4
3239,FOSL2,FOSB
3240,FOSL2,TGFBI
3241,FOSL2,MAFF
3242,BIRC3,PMAIP1
3243,BIRC3,MLKL
3244,BIRC3,TNFRSF10B
3245,BIRC3,TNFSF14
3246,BIRC3,GLMN
3247,BIRC3,TNFRSF12A
3248,BIRC3,TNFAIP3
3249,TNFAIP3,DUSP2
3250,TNFAIP3,FBXL19
3251,TNFAIP3,FOSB
3252,TNFAIP3,IRF7
3253,TNFAIP3,MAFF
3254,TNFAIP3,RGS1
3255,TNFAIP3,TNFRSF10B
3256,BCL6B,SULT4A1
3257,SULT4A1,BEX1
3258,SULT4A1,INA
3259,EFNB3,EFNA1
3260,EFNB3,PAK3
3261,EFNB3,NGEF
3262,EFNB3,EPHA5
3263,GDA,PNP
3264,FOSB,DUSP2
3265,FOSB,EGR4
3266,FOSB,MAFF
3267,FOSB,RGS1
3268,FOSB,SYT16
3269,FOSB,ZFP36
3270,GABBR2,CHRNB2
3271,GABBR2,TAS2R16
3272,GABBR2,HTR5A
3273,GABBR2,LNX1
3274,GABBR2,GPR158
3275,GABBR2,KCNJ4
3276,GABBR2,GRM7
3277,GABBR2,JAKMIP1
3278,GABBR2,GABRA4
3279,GABBR2,GABRD
3280,GABBR2,GABRB2
3281,GABBR2,GABRG2
3282,GABBR2,GABRE
3283,GABRA4,CDH9
3284,GABRA4,CHRM1
3285,GABRA4,DLGAP2
3286,GABRA4,HTR5A
3287,GABRA4,GRM7
3288,GABRA4,GABRE
3289,GABRA4,GABRB2
3290,GABRA4,GABRG2
3291,GABRA4,GABRD
3292,NPTX2,FCGBP
3293,NPTX2,PPP1R14C
3294,NPTX2,PLK2
3295,NPTX2,NPTXR
3296,NEUROD6,HTR5A
3297,NEUROD6,INSM1
3298,NEUROD6,INSM2
3299,NEUROD6,MYT1L
3300,NEUROD6,SYNPR
3301,PCSK1,CHGB
3302,PCSK1,MLKL
3303,PCSK1,MRAP2
3304,PCSK1,NKX6-2
3305,PCSK1,SCG3
3306,PCSK1,SCG5
3307,GRM7,EFHB
3308,GRM7,GABRB2
3309,GRM7,GABRG2
3310,GRM7,GPR158
3311,GRM7,TAS2R16
3312,GRM7,LRRTM1
3313,GRM7,SYNPR
3314,SYNPR,FSTL5
3315,SYNPR,GABRD
3316,SYNPR,GABRG2
3317,SYNPR,HTR5A
3318,SYNPR,LRRTM1
3319,SYNPR,NNAT
3320,SYNPR,NXPH1
3321,SYNPR,RAB3C
3322,SYNPR,SVOP
3323,SYNPR,SYT4
3324,NRXN3,CBLN4
3325,NRXN3,CPNE4
3326,NRXN3,DLGAP2
3327,NRXN3,LIN7B
3328,NRXN3,LRRTM1
3329,NRXN3,MYT1L
3330,NRXN3,STX1A
3331,NRXN3,TAS2R16
3332,NRXN3,NXPH2
3333,NRXN3,NXPH1
3334,BEX1,RGS7
3335,BEX1,BEX5
3336,BEX1,GPRASP1
3337,RGS7,CHRM1
3338,RGS7,ELAVL2
3339,RGS7,GPR158
3340,RGS7,GPR179
3341,RGS7,MCF2
3342,RGS7,RGS1
3343,RGS7,RGS17
3344,RGS7,SLC1A6
3345,BEX5,BEX2
3346,GPRASP1,CHRM3
3347,BFSP1,CRYGN
3348,CRYGN,WDR86
3349,PMAIP1,BOK
3350,PMAIP1,IRF7
3351,PMAIP1,TNFRSF10B
3352,PMAIP1,SFN
3353,TNFRSF10B,HLA-DQA1
3354,TNFRSF10B,HLA-DRB5
3355,TNFRSF10B,TNFRSF12A
3356,TNFRSF10B,TNFRSF10D
3357,TNFSF14,LAIR1
3358,TNFSF14,TNFRSF12A
3359,GLMN,ENC1
3360,GLMN,FKBP1B
3361,GLMN,WDTC1
3362,DGAT2,DGKI
3363,DGAT2,LPIN3
3364,STX1A,CADPS
3365,STX1A,CPLX1
3366,STX1A,KCNA3
3367,STX1A,KCNB2
3368,STX1A,LIN7B
3369,STX1A,NAPB
3370,STX1A,PCDH8
3371,STX1A,PPFIA3
3372,STX1A,RPH3A
3373,STX1A,SYT4
3374,STX1A,STX2
3375,STX1A,SYBU
3376,STX1A,UNC13A
3377,STX1A,SYT5
3378,STX1A,VAMP8
3379,PPFIA3,CPLX1
3380,PPFIA3,LIN7B
3381,PPFIA3,LNX1
3382,PPFIA3,UNC13A
3383,CPLX1,LIN7B
3384,CPLX1,SYT4
3385,CPLX1,VAMP8
3386,CPLX1,RPH3A
3387,CPLX1,STMN1
3388,CPLX1,GABRD
3389,CPLX1,UNC13A
3390,CPLX1,NAPB
3391,CPLX1,STX2
3392,TMEM169,SLC10A4
3393,UNC13A,CADPS
3394,UNC13A,CHRNB2
3395,UNC13A,DOC2A
3396,UNC13A,RAB3C
3397,UNC13A,RPH3A
3398,UNC13A,SYT13
3399,UNC13A,SYT16
3400,UNC13A,SYT4
3401,UNC13A,SYT5
3402,SYBU,KCNV1
3403,IL3RA,CD200
3404,IL3RA,FCER1A
3405,IL3RA,TCL1B
3406,IL3RA,INPP5D
3407,IL3RA,IRF7
3408,SIGLEC1,C1QB
3409,SIGLEC1,C1QC
3410,SIGLEC1,CCR1
3411,SIGLEC1,CLEC5A
3412,SIGLEC1,FPR3
3413,SIGLEC1,IRF7
3414,SIGLEC1,MS4A4A
3415,SIGLEC1,VSIG4
3416,VAMP8,NAPB
3417,VAMP8,RAB27B
3418,VAMP8,STX2
3419,VAMP8,VPS18
3420,GABRB2,CHRM1
3421,GABRB2,HTR5A
3422,GABRB2,GABRD
3423,GABRB2,GABRE
3424,GABRB2,GABRG2
3425,NKX6-2,INSM1
3426,NKX6-2,PCSK2
3427,GABRG2,CHRM1
3428,GABRG2,CHRNB2
3429,GABRG2,GABRD
3430,GABRG2,GABRE
3431,GABRG2,SYT4
3432,GABRG2,HTR5A
3433,GABRG2,OLFM3
3434,GABRG2,NRSN1
3435,GABRG2,SCN3B
3436,SLAMF8,C1QB
3437,SLAMF8,C1QC
3438,SLAMF8,CCR1
3439,SLAMF8,FPR3
3440,SLAMF8,VSIG4
3441,CCR1,C1QC
3442,CCR1,LILRB3
3443,CCR1,MS4A4A
3444,CCR1,ITGAL
3445,CCR1,IL4R
3446,CCR1,CLEC5A
3447,CCR1,FPR3
3448,C1QB,LAIR1
3449,C1QB,FPR3
3450,C1QB,MS4A6A
3451,C1QB,MS4A4A
3452,C1QB,VSIG4
3453,C1QB,C1QC
3454,MS4A4A,C1QC
3455,MS4A4A,FPR3
3456,MS4A4A,HLA-DRB5
3457,MS4A4A,INPP5D
3458,MS4A4A,MS4A14
3459,MS4A4A,SAMSN1
3460,MS4A4A,PLD3
3461,MS4A4A,MS4A6A
3462,MS4A4A,VSIG4
3463,C1QC,FPR3
3464,C1QC,ITGAL
3465,C1QC,MS4A6A
3466,C1QC,VSIG4
3467,IL18R1,IL1RL1
3468,IL18R1,NKX2-3
3469,IL18R1,RGS1
3470,IL18R1,IL4R
3471,MYO1F,ITGAL
3472,MYO1F,S1PR4
3473,MS4A6A,HLA-DRB5
3474,MS4A6A,INPP5D
3475,MS4A6A,MS4A14
3476,MS4A6A,RNASE2
3477,MS4A6A,VSIG4
3478,MS4A6A,PLD3
3479,VSIG4,CLEC5A
3480,VSIG4,FPR3
3481,LAIR1,CD200
3482,LAIR1,MILR1
3483,FPR3,VSTM2L
3484,ITGAL,EVI2B
3485,ITGAL,ICAM5
3486,ITGAL,ITGA10
3487,ITGAL,RASAL3
3488,C1QL3,CDH9
3489,CDH9,CDH19
3490,CDH9,CDH8
3491,CDH9,NXPH1
3492,CDH9,GPR158
3493,CDH9,SLITRK5
3494,CDH9,DLGAP2
3495,CDH9,FBXO40
3496,HLA-DQA1,HLA-DRB5
3497,HLA-DRB5,PLD3
3498,HLA-DRB5,INPP5D
3499,STX2,NAPB
3500,STX2,PCDH8
3501,C4orf45,PGM2L1
3502,PGM2L1,NEFM
3503,PGM2L1,PNP
3504,S1PR4,RASAL3
3505,GLS2,CISD1
3506,GLS2,HIP1
3507,C6orf118,FOXJ1
3508,FOXJ1,SCGB3A2
3509,FOXJ1,RFX4
3510,C7orf61,ROPN1
3511,C7orf61,MS4A14
3512,SYT4,CADPS
3513,SYT4,CHGB
3514,SYT4,GPM6A
3515,SYT4,MYT1L
3516,SYT4,NEFM
3517,SYT4,PCSK2
3518,SYT4,RAB3C
3519,SYT4,SCG3
3520,SYT4,SVOP
3521,SYT4,SYT13
3522,HTR5A,CHRM4
3523,HTR5A,CHRNB2
3524,HTR5A,CTXN3
3525,HTR5A,GABRD
3526,PHYHIP,FBXL16
3527,PHYHIP,GABRD
3528,KCNB2,CDH8
3529,KCNB2,RPS4Y1
3530,KCNB2,KCNF1
3531,KCNB2,SERTM1
3532,KCNB2,SCN3B
3533,KCNB2,KCNV1
3534,KCNB2,RPS4Y2
3535,CABLES2,FIBP
3536,GABRD,CHRM1
3537,GABRD,KCNJ4
3538,GABRD,GABRE
3539,GABRD,SLC6A12
3540,OLFM3,CDH8
3541,OLFM3,GPM6A
3542,OLFM3,VWC2
3543,VWC2,CPNE9
3544,CADPS,PCSK2
3545,CADPS,RPH3A
3546,PCSK2,CHGB
3547,PCSK2,SCG3
3548,PCSK2,SCG5
3549,RPH3A,RAB27B
3550,RPH3A,RAB3C
3551,NEFM,INA
3552,SLC1A6,CHRM1
3553,SLC1A6,RGS17
3554,SCGB3A2,ENPP5
3555,SCGB3A2,SPHKAP
3556,PCDH8,NECAB2
3557,PCDH8,PCDH11X
3558,NECAB1,NECAB2
3559,NECAB2,CBLN4
3560,NECAB2,LNX1
3561,HPCAL1,KCNF1
3562,CAMKK2,CAMKK1
3563,RBM24,KHDRBS2
3564,CAPS,TUBB2A
3565,TUBB2A,DYNC1I1
3566,TUBB2A,EFHB
3567,TUBB2A,STMN1
3568,TUBB2A,TUBA3C
3569,CBLN4,NXPH1
3570,TAC3,CHGB
3571,TAC3,MIA
3572,TAC3,NPFF
3573,TAC3,PROK2
3574,CHGB,SCG3
3575,CHGB,NPFF
3576,CHGB,SCG5
3577,CHGB,INSM1
3578,CHGB,GPR158
3579,CASC1,NME5
3580,CASC1,DNAH2
3581,NME5,DYDC2
3582,NME5,TEKT3
3583,DNAH2,CCDC113
3584,DNAH2,RWDD2B
3585,ZNF385B,VSTM2L
3586,VSTM2L,LY6H
3587,NXPH1,LRRTM1
3588,CCDC113,CCDC96
3589,CCDC85A,LY6H
3590,LY6H,GPLD1
3591,CHRM1,CHRM3
3592,CHRM1,ROM1
3593,CHRM1,KCNJ4
3594,CHRM1,CHRNA7
3595,CHRM1,CHRNB2
3596,CHRM1,PIK3R5
3597,CD200,KRT79
3598,INPP5D,PLD3
3599,INPP5D,PIK3R5
3600,S100A9,FCGBP
3601,IL1RL1,FCER1A
3602,IL1RL1,IL4R
3603,EFNA1,NGEF
3604,EFNA1,EPHA5
3605,IL4R,FCER1A
3606,ORC6,RPA4
3607,RMI2,RPA4
3608,DYNC1I1,COG1
3609,DYNC1I1,DLX5
3610,DYNC1I1,DLX6
3611,DYNC1I1,RAB6B
3612,LPIN3,PLD3
3613,RCC1,GULP1
3614,RCC1,NLRP2
3615,STMN1,HEBP2
3616,SFN,PKP3
3617,LILRB3,RNASE2
3618,RGS1,DUSP2
3619,RGS1,MCF2
3620,RGS1,RGS17
3621,RGS1,SAMSN1
3622,RGS1,ZFP36
3623,GPR4,GPR132
3624,TMEM59L,GPM6A
3625,TUBA3C,EFHB
3626,GJB6,WIF1
3627,GJB6,GPR61
3628,GJB6,SLC26A4
3629,FCER1A,GPLD1
3630,FCER1A,RNASE2
3631,CDH19,CDH8
3632,GPR158,GPR22
3633,SLITRK5,FAT2
3634,SLITRK5,SLC2A13
3635,DLGAP2,FBXO40
3636,NGEF,EPHA5
3637,NGEF,FBXL16
3638,NGEF,MCF2
3639,NGEF,MYT1L
3640,NGEF,NRSN1
3641,NGEF,PAK6
3642,NPTXR,NPR3
3643,OLFM4,FCGBP
3644,OLFM4,MEX3A
3645,SCG5,SCG3
3646,CHPF,CHSY3
3647,CHRDL2,FSTL4
3648,CHRDL2,GREM2
3649,CHRDL2,FSTL5
3650,GREM2,SOSTDC1
3651,FSTL5,ZBBX
3652,CHRFAM7A,CHRNB2
3653,CHRFAM7A,CHRNA7
3654,CHRNB2,CHRM3
3655,CHRNB2,CHRM4
3656,CHRNB2,CHRNA7
3657,ROM1,GUCA1B
3658,ROM1,PRPH2
3659,ROM1,RDH12
3660,KCNJ4,DDN
3661,KCNJ4,LIN7B
3662,CHST6,TGFBI
3663,CHST6,SLC4A11
3664,TGFBI,ODAM
3665,TGFBI,SLC4A11
3666,CIRBP,KHDRBS2
3667,KHDRBS2,RBM3
3668,CISD1,PROM2
3669,CLSTN3,HAPLN4
3670,CLSTN3,LRRTM1
3671,HAPLN4,HAPLN1
3672,HAPLN4,KCNS2
3673,LRRTM1,NXPH2
3674,GPM6A,TSPAN7
3675,OXGR1,SLC26A4
3676,LNX1,PAK6
3677,LNX1,PPP1R14C
3678,ELAVL2,RBM3
3679,ELAVL2,ZFP36
3680,COG1,RAB6B
3681,COG1,NAPB
3682,RAB6B,NAPB
3683,SERPINH1,MBTPS2
3684,COPS7A,WDTC1
3685,LIN7B,SLC6A12
3686,EGR4,DUSP2
3687,CTXN3,TEKT3
3688,CTXN3,DDN
3689,TEKT3,EFHB
3690,DDN,FAT2
3691,CYP17A1,HSD17B1
3692,CYP17A1,FBN3
3693,CYP17A1,DHRS11
3694,HSD17B1,DHRS11
3695,DHRS11,SPR
3696,QDPR,SPR
3697,GSTO2,GSTA4
3698,GSTO2,GSTM4
3699,GSTO2,GSTZ1
3700,GSTM4,GSTA4
3701,GSTM4,GSTZ1
3702,GSTA4,GSTZ1
3703,FAT2,GOLT1A
3704,FAT2,PCDH11X
3705,DGKI,PLD3
3706,PLD3,LPCAT4
3707,DIRAS2,TMEM130
3708,TMEM130,UBE2QL1
3709,TMEM130,UNC80
3710,DLX5,WNT10B
3711,DLX5,DLX6
3712,MYT1L,FBXL16
3713,MYT1L,SVOP
3714,WNT10B,DLX6
3715,WNT10B,SFRP1
3716,WNT10B,WIF1
3717,DMRTC1,HS6ST2
3718,HS6ST2,HS3ST2
3719,HS6ST2,NDST3
3720,DOC2A,RAB3C
3721,RAB3C,SYT13
3722,RAB3C,SVOP
3723,RAB3C,SYT16
3724,RAB3C,REP15
3725,MCF2,DOCK5
3726,MCF2,RGS17
3727,DOCK5,TNFRSF10D
3728,DUSP2,ZFP36
3729,ZFP36,ZFP36L2
3730,DYDC2,TMEM61
3731,DYDC2,MAGEL2
3732,MAGEL2,RNF41
3733,MAGEL2,NNAT
3734,RPS4Y2,KCNA3
3735,RPS4Y2,KCNF1
3736,RPS4Y2,KCNS2
3737,RPS4Y2,KCNV1
3738,RPS4Y2,KDM5D
3739,RPS4Y2,PCDH11Y
3740,RPS4Y2,PRAMEF12
3741,RPS4Y2,PRAMEF8
3742,RPS4Y2,RPS4Y1
3743,RPS4Y2,USP9Y
3744,RPS4Y2,TBL1Y
3745,RPS4Y1,KCNA3
3746,RPS4Y1,KCNF1
3747,RPS4Y1,KCNS2
3748,RPS4Y1,KCNV1
3749,RPS4Y1,KDM5D
3750,RPS4Y1,PCDH11X
3751,RPS4Y1,PCDH11Y
3752,RPS4Y1,PRAMEF12
3753,RPS4Y1,PRAMEF8
3754,RPS4Y1,TBL1Y
3755,RPS4Y1,USP9Y
3756,EFHB,GPR179
3757,SFRP1,LEFTY1
3758,SFRP1,PRICKLE1
3759,SFRP1,WIF1
3760,ISLR,WIF1
3761,WIF1,SOSTDC1
3762,WIF1,SPON2
3763,FGF12,SCN3B
3764,HIP1,RRBP1
3765,S100A10,EMP1
3766,S100A10,GP9
3767,S100A10,LOR
3768,S100A10,NNMT
3769,NNMT,NMNAT2
3770,NNMT,PNP
3771,MAFF,NFE2
3772,PKNOX2,HMBOX1
3773,PKNOX2,RFX4
3774,ELOVL4,PRPH2
3775,ELOVL4,FAR2
3776,PRPH2,GUCA1B
3777,PRPH2,RDH12
3778,FAR2,SDR16C5
3779,FKBP1B,RBM11
3780,ENPP5,PPP1R14C
3781,ENPP5,SPHKAP
3782,ERAP2,NLRP2
3783,EVI2A,SAMSN1
3784,EVI2A,EVI2B
3785,SAMSN1,EVI2B
3786,SAMSN1,RBM11
3787,PCDH11X,PRKX
3788,PCDH11X,USP9Y
3789,PCDH11X,PRICKLE1
3790,PCDH11X,PCDH11Y
3791,PCDH11X,TBL1Y
3792,FBXL16,FBXO16
3793,FBXO16,ZNF280B
3794,ZNF280B,HSFY2
3795,GPLD1,LY6D
3796,SCN3B,KCNE4
3797,SCN3B,SVOP
3798,FMR1NB,NXF2
3799,NXF2,KCNF1
3800,NXF2,TAF7L
3801,SYT16,SYT13
3802,SLC6A12,SLC5A3
3803,ICA1,RUNDC1
3804,PNP,NMNAT2
3805,SLC26A4,SLC13A4
3806,RGS17,PRSS35
3807,OR52I2,OR11A1
3808,OR52I2,OR2L13
3809,OR7G2,OR11A1
3810,OR7G2,OR2L13
3811,OR10H2,OR2L13
3812,OR10H2,OR11A1
3813,OR2L13,OR11A1
3814,HTR4,NPR3
3815,ZIM2,NNAT
3816,TSPAN7,TOX
3817,GUCA1B,RDH12
3818,PAPOLA,PNLDC1
3819,HS3ST2,HS6ST3
3820,HS6ST3,NDST3
3821,HSFY2,USP9Y
3822,USP9Y,KDM5D
3823,USP9Y,PCDH11Y
3824,USP9Y,TBL1Y
3825,NPR3,LIN28B
3826,KCNA3,KCNE4
3827,KDM5D,PCDH11Y
3828,KDM5D,TBL1Y
3829,PCDH11Y,PRKX
3830,PCDH11Y,TBL1Y
3831,TBL1Y,PRKX
3832,KIAA0513,SLC7A7
3833,SLC7A7,SLC7A2
3834,SLC7A7,SLC7A4
3835,LOR,PKP3
3836,LPCAT4,PLA1A
3837,NXPH2,SYT13
3838,MAEL,SYCE1
3839,MAEL,PNLDC1
3840,MAEL,TAF7L
3841,SYCE1,POT1
3842,TRIM36,MAP7D2
3843,SLC1A7,SLC7A2
3844,SVOP,SLC17A9
3845,SVOP,ST8SIA3
3846,PPEF1,PPP6R1
3847,PPP6R1,VPS18
3848,PRAMEF12,PRAMEF8
3849,RAB27B,RNASE13
3850,ZNF214,ZNF215
3851,SLC13A4,SLC5A11
3852,SLC5A11,SLC2A13
3853,SLC2A13,SLC5A3
