"Gene symbol","GSM96454","GSM96455","GSM96456","GSM96457","GSM96458","GSM96459","GSM96461","GSM96462","GSM96463","GSM96464","GSM96466","GSM96467","GSM96468","GSM96469","GSM96470","GSM96471","GSM96472","GSM96473","GSM96474","GSM96475","GSM96476","GSM96477","GSM96478","GSM96479","GSM96480","GSM96481","GSM96482","GSM96483"
"FAM65B",0.8446325,0.692622,0.444073,0.628554,0.581086,0.5233135,0.558138,0.388714,0.390788,0.3403035,0.4389745,0.4481205,0.450559,0.5330295,0.9066265,0.519007,0.349064,0.792845,0.6571135,0.597299,0.822246,0.9379325,0.420621,0.980965,0.5540825,1.2076205,1.0694955,0.5191815
"FAM83A",0,0.760376,0.395208,0.385651,0.698275,1.518325,0.472018,0.551841,0.319096,0.585442,0.377819,0.2874,0.642521,0.198284,0.381753,0.346653,0,1.501025,0.442893,0.270822,0,0.557486,0.832723,0.278922,0.702492,0.311854,0,0.178004
"FAM83D",0,0.444474,0,0,0.040263,0,0,0.040105,0,0,0,0,0,0,0.060032,0,0.368391,0,0,0.32988,0.373541,0.274964,0.324038,0.564606,0.144599,1.035316,1.759176,0.082228
"FAM83F",0.782873,0.069129,0.236126,0.150765,0.094509,0.32097,0.081801,0.60824,0.148517,0.436268,0.004528,0.404321,0.208776,0.103752,0.411441,0.215666,0.398637,0.019319,0.673839,0.241809,0.513901,0.232447,0.198714,0.063812,0.221074,0.659701,0.032289,0.290639
"FAM89A",0,0.286489,0.126408,0,0.062919,0.268115,0.162953,0,0.040699,0.454065,0.017648,0.096821,0.08407,0,0,0,0,0,0,0,0,0.156741,0,0,0.076864,0,0,0.156972
"FAM96A",1.323722,2.880289,2.163289,1.326789,1.49076,1.699609,1.538838,1.792919,1.355673,1.857325,1.354565,1.941906,1.558888,1.615128,2.072689,1.567206,1.908407,1.606901,2.589741,1.827268,0.712445,1.486626,2.696772,1.916578,2.185622,3.224391,1.238078,2.429066
"FAM96B",1.3492985,0.156643,2.5075735,3.0413025,1.7050845,1.2924735,1.662341,3.0541225,1.934406,1.7543715,2.403637,2.115203,2.2252195,2.1536855,1.5835515,0.5028675,0.281944,0.3441325,0.390898,1.574439,1.026843,1.388983,1.164623,2.0383305,0.9686285,0,0.808158,0.8037085
"FANCA",0,0,0.008284,0,0.069528,0.025249,0.08929,0.244359,0,0,0,0.13348,0.069172,0,0,0,0,0.237012,0,0,0,0.083852,0.108256,0,0,0,0.344696,0.215274
"FANCC",0.654288,0,0.296473,0.415384,0.366626,0.4377,0.390425,0.481789,0.627402,0.375344,0.580395,0.67413,0.687994,0.472577,0.414136,0.461011,0.896143,0,0.198053,0.481614,0.826825,0.641931,0.15789,0.718653,0.318231,0.841898,0,0.92986
"FANCG",1.817258,2.8122795,2.415669,1.857468,2.926212,1.538763,2.824904,2.809494,1.566748,1.809931,2.688166,2.067909,2.524018,1.546917,2.167066,2.0837335,1.5266095,1.3283565,2.1279045,2.319006,1.9886885,0.8685385,1.712451,1.5527725,2.4609985,1.9290575,1.813296,2.5633715
"FANCI",1.679275,3.253226,1.409864,1.759907,2.750081,1.608827,2.444512,3.720215,4.410297,2.337184,2.223737,2.666059,2.282767,2.570762,1.361567,1.998716,1.221438,2.08746,0.557198,2.029009,3.836257,1.392715,1.498768,1.542763,1.537952,0.961327,1.324174,1.975491
"FAR1",0,0,0,0,0,0.068604,0,0,0.013805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615754,0
"FARP2",0.483662,1.078407,0.604393,1.165542,2.557588,1.178753,1.219657,2.526729,4.829555,0.982656,1.180266,1.683373,1.348135,1.526743,0.126131,0.978425,0.078253,0,0.220336,0.833686,0.835226,0.984554,0.651302,0.002738,1.489058,0,0,1.147807
"FARSA",0.3753,0.44986,0,0.158386,1.193443,0.731328,0.453481,0.623271,1.239846,0,0.002066,0.435992,0.231725,0.352608,0.383086,0.250872,0,1.08496,0,0.265441,0.47338,0.416865,0.357975,0.278591,0.120823,0.453175,0.630743,0.314929
"FASLG",0.647908,18.691133,0.641624,0.54663,0.774776,0.907046,0.177826,0.440561,0.835963,0.677195,0.317432,0.424239,0.678167,0.305353,3.817275,9.276486,7.669882,3.384687,6.815329,6.187331,8.90332,3.712987,3.332919,3.570049,3.281423,5.166586,1.950711,4.079143
"FASN",10.593702,7.8283535,11.2378455,8.8108795,7.5011235,9.757153,9.330076,11.11848,7.735736,10.0796445,9.797324,10.6108405,10.652737,9.0321155,9.2052095,7.326143,8.0653965,6.4610065,9.185253,6.4463935,5.9388345,7.388526,8.4384685,6.7258695,7.19982,8.7098705,5.189685,5.950776
"FASTK",0.308784,0,0.6242405,0.364912,0.218209,0.413933,0.288599,0.2548415,0.313676,0.5536665,0.4114585,0.2866585,0.3870265,0.254368,0,0,0.117659,0,0,0.00748,0,0.0251285,0,0.0742935,0.184015,0,0.439068,0.1834405
"FASTKD3",0.095521,0,0.182266,0.495607,0.004638,0.28913,0.246132,0,0,0,0,0,0.156446,0.354362,0,0,0,0.01105,0,0,0,0,0,0.017614,0.025764,0,0.3787,0
"FASTKD5",0.105448,1.343135,0.1922695,0.2019175,0.6870845,0.504544,0.2245225,0.5316025,0.5478845,0.4427435,0.280294,0.6690535,0.4212365,0.5228655,0.599082,0.904881,0,0.665067,0.2806645,0.5119795,0.285433,0.5063165,0.9421765,0.5681615,0.691428,0.7095955,0.520441,0.7046275
"FAXC",0.8124575,0.2086095,0.784962,0.8924665,0.7997135,0.750749,1.0465275,0.815102,0.9675255,0.791942,0.868573,0.642868,0.82189,0.710578,0.830066,0.425779,0.5264125,0.4163365,0.37903,0.3727585,0.6479605,0.4633575,0.3029735,0.7539125,0.368143,0.5148685,2.8786075,0.428594
"FAXDC2",0.952443,0.35834,0.760731,0.982732,1.144636,1.173602,0.913762,0.929155,1.245444,0.942527,1.26968,1.184958,1.175968,1.165442,1.148224,0.504994,0.602961,0.469582,0.688147,0.916045,0.347673,0.569288,0.617408,0.494072,0.549164,0.329646,0.476786,0.806811
"FBF1",0.243816,0,0.450108,0.153759,0.203981,0.124797,0.234092,0.185964,0.091515,0.19854,0.106675,0,0.185012,0.632337,0,0,0,0,0,0,0,0,0,0,0,0.19925,0,0
"FBL",0,0,0.826031,0.059717,0,0.220177,0,0.2886,0.030368,0.143318,0,0.035137,0.071303,0,0,0,0,0.257297,0,0,0,0,0,0,0,0,0,0
"FBXL12",0,0.953604,0,0,0,0,0,0,0.011524,0,0,0,0,0,0.804297,1.942328,0,0,0,0.544879,0.577397,0.302415,0.500252,0.052664,0.05733,0,0,0.211385
"FBXL13",0.451987,2.695494,1.452762,1.057916,0.911457,1.147679,0.732885,1.273333,1.047264,1.125217,1.25048,1.083898,1.480034,1.086255,2.466683,1.955125,1.13309,1.504096,1.689748,1.80657,1.156272,1.509807,2.072938,1.290607,2.433452,2.07093,1.439663,2.006977
"FBXL15",0.624891,0.353186,0.490987,0.705093,0.649147,0.674544,0.539885,0.417038,0.554009,0.334511,0.630163,0.830631,0.501488,0.57815,0.584551,0.402514,0.141073,0.549574,0.539945,0.412976,2.27123,0.424328,0.314054,0.01211,0.062484,1.010824,0.950742,0.223182
"FBXL18",0.815559,1.546249,1.959695,1.005183,0.973464,1.22757,1.274555,1.363741,0.99531,0.952284,1.093372,0.911003,1.546617,1.608666,0.603583,0.854429,0.03095,0.896102,0.220478,0.477208,0.161305,1.347498,1.006599,0.788612,0.898574,3.168182,0.610464,1.101012
"FBXL20",0.875756,0.183549,0.343223,0.369242,0.111574,0.342569,0.289465,0.113889,0.089743,0.400901,0.009641,0.570386,0.2994,0.503407,0.326205,0.114967,0.441136,0,0.439786,0,0.037535,0,0.03916,0.288113,0,0,0.242625,0.063465
"FBXL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169937,0,0,0,0,0,0,0,0,0,0
"FBXO11",0,0,0,0,0.129039,0,0.022495,0,0.042537,0,0,0.003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBXO17",1.122834,1.361406,0.542605,0.69771,0.651407,0.212407,0.305484,0.746139,2.171194,0.217621,0.938269,0.896855,0.245668,1.005065,0.681637,0.10848,0.291413,0.656266,0.089699,0.525787,0.615864,0.448708,0,0.670712,0.806429,0,1.920543,0.705504
"FBXO27",0,0.009364,0,0.010939,0,0,0.022305,0,0.077319,0,0,0,0,0,0.559207,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBXO31",0.2301585,0.1610045,0.3684725,0.219854,0.4615195,0.2486855,0.2965085,0.169839,0.1903775,0.2256885,0.393099,1.744472,0.3458365,0.3905915,0.330511,0.287307,0.1199935,0.276372,0,0.4159765,0.273695,0.482595,0.4444925,0.26833,0.7366735,0.0775415,0.3151735,0.3473535
"FBXO44",0,0,0,0,0,0,0,0,0.068977,0,0.153509,0,0,0.104899,0,0,1.357356,0.028318,0.523998,0,0.050683,0,0,0,0,0,0.090857,0
"FBXO5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBXO7",4.337509,7.456897,1.441215,1.341936,1.965603,0.606459,1.724163,1.416094,2.025616,0.695059,2.108345,1.403742,1.346259,1.540007,11.165215,12.48784,6.234955,1.463281,4.050626,6.354946,10.840052,11.385872,4.513654,15.453367,8.28843,2.699492,27.730758,11.34213
"FBXO8",2.399721,1.112072,2.068814,2.56681,2.307748,2.140364,2.349351,2.173454,2.737367,2.592749,3.020177,1.775575,2.344703,2.305281,0.230289,0.840171,3.931331,0.317892,2.613269,0.292229,0,0.559492,0.711424,0.49006,1.699199,1.043769,5.010795,1.39126
"FBXO9",0.546182,0.769174,0.948619,0.94543,0.670374,0.707545,0.751037,1.424206,0.648088,0.968029,1.153069,0.70858,1.069271,0.897356,1.119001,1.486643,0.909271,1.496879,1.227554,1.462786,1.007189,1.406888,2.17871,1.275391,0.992126,1.682019,0.498733,1.147405
"FBXW4",0.424737,0.583926,0.480067,0.347596,0.474496,0.32548,0.348598,0.529132,0.181432,0.564814,0.425198,0.30722,0.400132,0.400855,0.581563,0,0.209805,0.841174,0.10462,0.203357,0.323351,0.363188,0.446022,0.371981,0.292527,0.205993,0.069429,0.208233
"FBXW5",1.016896,0.571095333333333,0.927586333333333,0.873007333333333,1.055887,1.12139433333333,0.750124333333333,0.800292333333333,0.740091,1.10512366666667,0.699675666666667,0.589339666666667,0.75178,1.100057,0.418132,0.713969666666667,0.662647,0.813375333333333,0.352783333333333,0.624008666666667,0.291918666666667,0.921601666666667,0.556469333333333,0.406656,0.462006,1.01155766666667,0.669277666666667,0.564844333333333
"FBXW9",0.628077,0,0.823154,0.71514,0.956848,0.760423,1.166569,0.698743,0.509311,0.910557,0.856279,0.643948,0.616841,0.723571,0,0,0,0,0,0,0,0,0,0,0,0,0.10427,0
"FCER1A",0.1341035,0.8192955,0.037441,0.014225,0.208307,0.196374,0.095804,0.099344,0.1646335,0.20904,0.1387495,0.2748715,0.142222,0.4443575,0.2686545,0.5410495,0.047452,0,0.3120665,0.068385,0.2626325,0.508313,0.3307925,0.1462365,0.088918,0.178717,0,0.3773525
"FCER2",0.520959,0.394094,0.227964,0.248847,0,0.474046,0,0.166149,0.325833,0.370623,0.118503,0.162318,0,0.071037,0.134841,0,0,0,0,0.069982,0.261068,0.024922,0.630565,0,0,0.064658,0,0
"FCGRT",0.128011,2.708688,0.278916,0.234179,0.420128,0.679891,0.390077,0.318282,0.082905,0.424252,0.453303,0.334633,0.646497,0.344334,1.706132,1.837445,0.261071,2.450581,0.351366,2.190579,1.906507,1.957772,1.951866,1.740737,2.116376,1.158311,1.13465,3.103799
"FCHO2",1.315087,4.983265,2.076527,2.285272,3.57066,4.565158,1.829499,2.533019,4.760192,2.840594,2.018424,4.356207,3.636495,3.126548,2.376024,3.273825,0.813008,3.04622,1.270552,2.787956,1.728642,2.750459,3.371343,2.843858,2.501855,3.033479,1.33233,3.721222
"FCHSD2",0,0.371159,0.120794,0,0.227227,0,0.045373,0,0.079421,0.130293,0.059144,0,0.166958,0.272721,0.142914,0,0.474272,0.075854,0.778628,0,0,0.219171,0.340026,0,0.00785,1.038356,0,0.111107
"FCMR",1.547969,1.034499,2.645198,2.384281,2.23992,2.281932,1.497684,2.348012,0.950607,1.961284,3.215933,2.658179,1.722087,4.120282,1.652029,1.062304,0.872613,0.790614,1.672062,1.5746,0.624552,1.426429,1.569279,0.626748,0.950767,2.029885,0.655842,0.666001
"FCRLA",1.238492,1.699666,1.081322,1.445007,1.261819,1.27465,1.856199,1.297944,1.655979,1.21889,1.298045,1.097047,1.264146,1.360798,2.875911,1.168894,1.151809,1.093302,0.584232,0.976865,1.985514,0.977569,0.802922,1.248125,1.036871,1.115083,0.647625,0.854586
"FDFT1",1.552818,1.5074945,1.7486665,1.7702445,1.4241495,1.9328995,1.2434055,1.5357805,1.293424,1.644028,1.319106,2.0183515,1.586336,1.815953,2.0757195,1.771017,0.7558175,1.464599,0.434187,1.502334,1.1664045,1.500063,1.4021575,1.861988,1.385293,1.8048785,0.7309455,1.4656445
"FDPS",0.359213,0.259089,0,0.066226,0,0.014417,0.015759,0.032487,0,0.10562,0.014399,0.219868,0,0.126448,0,0.028772,0,0.647645,0.124613,0,0.414137,0,0,0.147576,0.214299,0,0.499085,0.046141
"FDX1",0.411492,0.492118,0.30687,0.269656,0.640174,0.174512,0.156743,0.341629,0.232574,0.338345,0.149662,0.142684,0.25528,0.431555,0.027048,0,0,0.363255,0.136442,0,0.255698,0.310839,0.290281,0.044271,0.215881,0,0.270785,0.144333
"FDX1L",0,0,0,0,0,0.237076,0,0,0,0,0,0.221185,0,0,0,0,0.106759,0.066831,0,0,0,0,0,0,0,0.140737,0,0
"FDXR",0,5.382159,0.266842,0.395877,0.341134,0.491414,0.732837,0.419302,0.079515,0.406634,0.125793,0.695714,0.35195,0.437452,1.990378,4.303209,1.966583,2.384423,3.251897,1.718821,2.512963,1.675274,1.584415,1.190644,1.273379,1.565936,1.458278,1.94127
"FEM1A",1.662001,2.538194,3.959369,2.965986,3.164505,3.628028,3.410005,4.040962,2.902082,3.671104,3.863708,3.631296,4.272968,3.748908,2.304568,4.44335,2.485583,5.32364,2.699771,3.213789,2.790671,2.98163,3.527832,3.496053,3.090244,2.609107,1.943435,3.186616
"FEM1B",0.306464,0.1258845,0.164454,0.137816,0.1630665,0.205295,0.058039,0.13051,0.22121,0.1834915,0.1381275,0.2583515,0.125714,0.3193015,0.225756,0.1375375,0.1291905,0.472615,0,0.261154,0.1456885,0.082708,0,0.2298385,0.0097925,0.178862,0,0.2224465
"FEN1",1.125091,1.624112,1.769043,1.713014,1.45612,1.302641,1.189755,1.54751,1.58768,1.389818,1.627507,0.704213,1.590183,1.389888,2.10825,1.870134,1.75545,1.84108,2.19906,1.339745,1.706262,1.710968,1.990665,2.207607,1.431772,1.428124,2.830173,1.830724
"FERMT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.280967,0,0,0,0,0,0,0,0,0,0,0,0.007512,0,0
"FERMT3",6.281119,3.111019,5.036757,3.23353,2.697351,4.424192,3.788891,3.880518,1.019048,4.577468,2.516005,3.324007,4.325393,2.870508,1.878472,3.072701,7.120135,3.990343,8.179943,3.385261,2.285827,2.437739,2.978473,2.026512,2.906782,5.229011,2.579086,1.677243
"FEZ1",0,0.367871,0.444874,0.327658,0.154489,0.283153,0.387222,0.427218,0.377547,0.457536,0.183359,0.450985,0.184719,0.246809,0.374754,0.254903,0,0.064818,0.016851,0.328115,0.096556,0.385329,0.668786,0.453899,0.435897,0.42809,0,0.620674
"FGD6",0.647284,0,0.289321,0.348317,0.232621,0.233656,0.068369,0,0.085643,0,0.40951,0.508968,0.217742,0.42276,0,0,0,1.058142,0,0,0.059401,0,0.034437,0,0,0.144952,0.006321,0
"FGF13",0,0,0,0,0,0.104743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FGF18",0,3.865684,1.070639,0.662044,0.463384,1.100507,0.765867,0.414105,0.301087,1.317779,0.417614,0.507527,0.962809,0.829768,3.330003,4.650089,0.215247,4.001785,1.892623,1.487274,0.416399,1.66109,1.778347,0.706812,1.439854,3.311961,0.681836,1.052007
"FGF19",0.421196,0.156242,0.304676,0.244312,0.057632,0.106506,0.293625,0,0.454738,0.430133,0.342965,0.257882,0.19839,0.552974,0,0.357114,0,0.645855,0,0,0,0,0,0.243535,0,0,0,0.095875
"FGF7",0,0,0.393595,0.205178,0.289905,0.344742,0.535637,0.463327,0.357944,0.371289,0.463359,0.182552,0.436701,0.238789,0.360688,0.287316,0,0.146969,0,0.162015,0,0,0.021056,0.219958,0,0.002699,0,0
"FGFBP1",0.803366,0.4990345,0.5611485,0.76926,0.5034265,0.807117,0.464309,0.6327205,0.505359,0.776389,0.357126,0.662791,0.4516355,0.906426,0.9901145,0.4464235,0.8198125,0.6353615,0.9295585,0.485517,0.191461,0.570135,0.5475005,0.653134,0.6067055,0.104699,0.436072,0.6288385
"FGFR1OP",0.528929,0.068418,0.380842,0.40918,0.321174,0.657366,0.214388,0.295764,0.411878,0.385599,0.47681,0.214811,0.319775,0.456939,0.717925,0.541118,1.32638,0.473114,1.844021,0.856043,0.740344,0.781159,0.602758,0.960744,0.943918,0.660148,0.630717,0.856053
"FGFR4",0,0.180759,0,0,0,0,0,0,0.021758,0,0,0,0,0.162392,0.043627,0.11206,0,0,0,0.036463,0,0.061569,0,0,0.020128,0.200246,0.156327,0.016475
"FGFRL1",0.536046,1.381175,1.091967,1.060795,1.134543,2.343323,1.398746,0.792105,0.827508,1.481091,0.925007,0.903511,1.254447,0.908908,1.168071,1.710301,1.844346,1.928352,0.643661,0.787478,0.589164,0.913224,0.904065,0.922517,1.703696,1.330087,0.143459,1.312723
"FGG",0.670237,0.5521395,0.4197335,1.138353,0.961645,1.2010435,1.1378215,0.530347,0.78365,0.7982605,1.115981,1.070698,0.255879,0.859834,0.766414,1.1922385,1.7419995,0.721162,1.4868905,0.873749,0.490723,0.7555145,0.8502115,0.584633,0.522842,0.6166935,0.899003,0.815998
"FGGY",0,0,0.059403,0.0155145,0,0,0.009326,0.009986,0,0.132472,0.1340665,0.097052,0.053464,0.215421,0,0,0,0,0.3307605,0.1102745,0,0,0,0,0,0,0,0.0115885
"FGL1",2.604347,3.601708,1.439494,1.584663,1.264672,1.539473,1.312991,1.624278,1.397813,1.889722,1.607322,1.293965,1.512494,1.269896,3.623813,3.465619,4.44938,3.608461,4.789877,2.684846,2.72413,3.868315,3.714953,4.431173,4.804221,1.86033,9.864457,4.933607
"FH",0.1779435,0.066401,0.2346415,0.2465485,0.277837,0.294061,0.4000345,0.1656885,0.113219,0.1476745,0.2796025,1.245451,0.315063,0.3823155,0.0224465,0,0,0.128533,0,0.130039,0,0.244577,0.127383,0.10609,0.1389005,0.1480535,0.057381,0.2916815
"FHL1",3.281511,0.919372,2.590727,2.546648,1.534035,1.815369,1.788644,2.051994,2.287941,2.273335,2.359419,1.660819,1.929111,1.90603,0.323748,0.47903,2.51826,0.707717,2.969577,0.716527,0.832912,0.835058,0.559712,0.908065,1.087605,0.42363,0.527048,1.05561
"FHL2",5.193838,2.163604,5.751035,5.500567,5.370581,6.091357,4.75394,4.443215,2.869699,5.874731,5.568119,4.679647,5.387978,4.950462,2.078634,0.899921,3.268718,4.323896,2.402919,2.859633,1.413424,2.426287,2.281811,3.215035,2.832692,2.901939,2.177091,3.062205
"FHL3",0.929563,0.571249,1.08700433333333,1.18315966666667,1.001588,1.161319,0.960052666666667,1.26912733333333,0.863392333333333,1.077641,1.051733,1.13325066666667,1.030718,0.875829333333333,0.796609666666667,0.948743666666667,0.753674,1.15159966666667,0.768886,0.655831333333333,0.989652,0.732442333333333,0.871141333333333,1.020603,0.666405,1.00747,0.726480333333333,0.545411666666667
"FIBP",0.6158595,0.3313115,0.670879,0.5496005,0.5940285,0.901815,0.5942195,0.5264405,0.4846755,0.637882,0.6641335,0.340485,0.6656245,0.6821565,0.202991,0,0.702261,0.988353,0.651077,0.614168,0.1134825,0.358847,0.1720885,0.23347,0.490004,0.271392,0.164558,0.436351
"FICD",1.868556,2.854315,2.198891,1.8272,0.78508,2.990914,2.720503,1.12846,0.594717,1.538284,0.959315,1.402485,1.527102,1.660543,1.789296,3.449165,2.838876,4.653131,2.609987,2.886881,1.283244,2.843898,2.809343,2.256443,3.473672,1.624221,2.206068,2.630288
"FIP1L1",0.433223,0.505205,0.289104,0.129999,0.260086,0.104935,0.330074,0.296301,0.559733,0.637034,0.174888,0.035269,0.130786,0.494278,0.360296,0.455555,0.722481,0.248602,0.098052,0.238039,0.227175,0.228578,0.513483,0.307642,0.174211,0,0.956684,0.105236
"FIS1",0.2330465,0.014015,0.2452185,0.101663,0.0035545,0.2814025,0.0049365,0.0980465,0.136657,0.180245,0.033877,0,0.199098,0.2165605,0,0,0.089548,0.3017435,0.090639,0,3.837695,0.000918,0,0,0,0.313619,0,0
"FKBP10",0,0,0,0,0,0.061816,0,0,0,0,0,0,0,0,0,0,0,0,0.447055,0,0,0,0,0,0,0,0,0
"FKBP14",1.522355,0.125266,1.751521,1.774963,1.52791,0.718026,1.689199,1.068329,1.162936,1.613288,1.221564,1.150678,1.28976,1.032352,0.258936,0.462005,0,0,0.301065,0.459719,0.299842,0.833654,0.73579,0.368964,0.112352,0.424482,0.284943,0.407398
"FKBP1A",2.682491,1.884275,1.5158185,1.8858335,2.0249715,1.8741905,1.55549,1.449175,2.38715,1.8210465,1.875914,1.76628,1.756863,1.9280225,1.7476845,1.2600755,2.6923485,1.2906735,3.008567,1.812002,1.374845,1.3331935,1.237885,0.986512,1.6966725,1.49037,1.6804805,1.317967
"FKBP1B",0,0,0,0.076133,0.272578,0.143966,0.171493,0.05373,0.095551,0.09457,0.512276,2.071724,0.261679,0.193015,0,0,0,0,0,0,0,0.068699,0,0.183747,0.024465,0,0,0.174975
"FKBP2",0.147429,0.48974,0.13481,0.252948,0.740292,0.311923,0.274623,0.386668,0.62329,0.298925,0.400262,0.726016,0.554799,0.579386,0.113887,0,0,0.382221,0,0.14986,0.811518,0.324648,0.275598,0,0.158139,0,0,0.187971
"FKBP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.884434,0,0,0.482883,0,0,0,0,0,0,0
"FKBP4",0.2175025,0.376601,0.3282005,0.262664,0.3240315,0.2207685,0.2657035,0.341846,0.289089,0.368822,0.261647,0.209461,0.4462005,0.325468,0.3809085,0.5369955,0.2571805,0.3060855,0.1021805,0.356965,0.2782035,0.3109265,0.4645,0.371816,0.4079335,1.440699,0.305936,0.3825885
"FKBP7",0,0,0,0,0,0,0,0,0,0,0,1.797866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FKBP8",0.604005,0.423739,0.16931,0.157803,0.623764,0.773029,0.357539,0.435631,0.479485,0.495243,0.459664,0.4399,0.58555,0.313753,0,0,0.265782,0.394209,0,0.056086,0,0.341195,0.350561,0.005787,0.258592,0.006737,0,0.628312
"FKBP9P1",4.135495,0.144348,1.090029,2.743538,2.420028,0.719028,3.370506,6.103822,10.185592,1.800629,6.341447,3.083236,3.166585,3.2578,3.052207,2.394423,1.431244,0.561527,1.509012,5.364447,3.191183,3.980328,1.716157,3.218408,3.45508,0.046362,2.917717,5.310708
"FKBPL",0.547734,0.47249,1.210551,1.4983225,1.2417255,1.7685215,0.9378295,1.1265615,0.718756,1.469214,1.2802175,1.07516,2.0136805,0.9848985,1.7724135,0.767656,0.646524,1.127398,0.864269,0.326358,0.449085,0.6749175,0.613254,0.405684,0.579372,0.931165,0.753654,0.422834
"FKRP",0.342051,0.690734,0.66796,0.943057,0.549569,0.682713,0.752556,0.744255,0.488094,0.621234,0.688513,0.359909,0.563893,0.539544,0.473749,0.601448,0.30107,0.950169,0.583163,0.428774,0.222968,1.032567,0.653078,0.766794,0.611541,0.973753,1.133641,0.820937
"FLCN",2.476293,0.3405705,2.5665615,1.1310235,1.9712855,1.100865,3.399554,1.928868,1.5894,0.7836595,2.2721065,1.2792015,1.92473,1.6387805,0.2000345,0,0.4616645,0.4980405,1.0161645,0.5512615,0.2956555,0.4042745,0.2359725,0.423523,0.817606,0.115248,0.4738555,1.3062415
"FLI1",1.267348,0.5184665,0.797539,1.1567475,1.0455985,1.407457,1.212749,0.487695,0.9552255,0.7199865,1.290536,1.086075,0.7178135,1.1287445,2.424582,0.3989425,1.6181915,1.3757925,0.9816485,1.1273215,1.008335,1.1233795,1.048658,1.3126395,0.753433,0.8660405,1.048454,1.2233905
"FLJ10038",1.385805,0.433411,0.618939,0.70098,0.253301,0.543118,0.120506,0.158059,0.644921,0.603573,0.446786,0.388321,0.479219,0.481444,0,0,1.852013,0,0.590826,0,1.079596,0.219751,0,0,0.556833,0.319481,0,0
"FLNA",6.999632,7.242608,8.758908,7.078817,5.438891,6.122596,6.425102,11.878348,4.525009,8.82568,6.036588,6.815842,7.991074,6.154241,8.202721,7.830484,5.889708,7.798611,9.929756,7.488366,11.249479,10.739849,9.438751,7.517347,7.856954,10.235392,7.402133,7.993073
"FLOT1",0.917493,0.78321,1.132935,0.933408,1.187774,1.093955,1.437561,0.359676,0.136399,1.211882,0.97455,1.049713,1.080387,1.022629,0.860003,1.118169,1.649891,2.066344,1.500318,0.887214,0.632924,0.994551,0.764726,0.45046,0.303205,1.429098,0,0.321905
"FLOT2",9.9075095,10.5306935,18.021829,14.3995675,8.7926875,20.9038295,15.80697,6.6853425,3.9614635,18.1327065,7.6952325,12.2804745,11.0923265,7.5975185,8.215718,10.7297525,5.1180695,14.297512,3.8249345,5.380383,3.150904,10.6317885,9.068446,6.056473,9.18478,19.086683,4.2981955,5.774334
"FLRT1",0.219316,0,0.168251,0.033187,0,0.288806,0,0,0.092809,0.051933,0.13944,0.007994,0.052449,0.148597,0.045696,0,0,0,0,0,1.00819,0,0,0,0,0.947771,0,0
"FLVCR2",0.07203,0,0,0,0,0,0.019893,0,0.428771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136005,0,0
"FLYWCH2",0,0.116637,0,0,0,0,0.039319,0,0,0.011573,0,0,0,0,0.206118,0.408074,0,0,0,0.243217,0.026981,0.229075,0.385072,0.154152,0,0,0,0.10241
"FMC1",1.959971,4.419389,2.182604,2.789252,6.1278,5.238176,3.527383,6.464917,8.418429,3.754963,3.708748,5.078792,3.613022,3.961096,4.399135,6.200371,1.877964,3.05851,2.343371,2.765255,4.394029,3.31097,3.507488,4.676841,3.25424,3.003121,2.886217,4.43501
"FMN2",11.369881,6.176441,8.338527,10.385842,7.214403,10.670705,8.003703,9.599255,8.387919,8.560007,8.83234,8.946077,5.997706,7.977059,7.146178,10.509907,15.798797,7.976632,13.076533,8.576649,5.561858,5.681724,7.072441,6.277321,8.24655,7.434545,6.144961,7.767528
"FMNL1",1.873693,1.395108,2.355038,2.02631,2.219228,1.899669,1.27561,1.460817,2.001334,1.434739,1.529734,1.827289,1.516101,1.426729,1.481996,0.445712,2.196948,1.316138,1.248379,1.08015,0.619192,0.882557,1.086584,1.033324,0.826486,1.145447,2.149506,1.153899
